,0,1,2
146,Bon Jovi,Let It Rock,"The weekend comes to this town  
Seven days too soon  
For the ones who have to make up  
What we break up of their rules  
  
Well I saw Captain Kidd on Sunset  
Tell his boys they're in command  
While Chino danced a tango  
With a broomstick in his hand  
He said: It's alright (alright) if you have a good time  
It's alright (alright) if you want to cross that line  
To break on through to the other side  
  
Let it rock, let it go  
You can't stop a fire burning out of control  
Let it rock, let it go  
With the night you're on the loose  
You got to let it rock  
  
We go down to the Broadway  
Where everybody goes  
To get on their rockin' horse  
And blast that radio  
Well I saw Roxie on the table  
Her girlfriend down below  
They'll give it to the king of swing  
Before it's time to go  
  
They said, It's alright (alright) if you have a good time  
It's alright (alright) if you want to cross that line  
To break on through to the other side  
  
Let it rock, let it go  
You can't stop a fire burning out of control  
Let it rock, let it go  
With the night you're on the loose  
You got to let it rock

"
147,Bon Jovi,Let's Make It Baby,"When I look in your eyes I can feel the fire.  
A see through disguise cant conceal desire  
I've been readin' your lips, they don't need no translation  
They want more than a kiss, I come to make my donation  
  
So turn out the lights, I'm going down slowly.  
Don't tell me what's right. Just tell me you want me.  
Tell me you want me.  
Just tell me you want me, want me, want me  
  
Let's make it baby  
Let's make it baby  
Let's make it baby  
Let's make it baby  
  
Come, come, come a little bit closer  
I want to play doctor.  
It keeps getting harder, harder, harder to keep me away  
I want to taste the sweat that's runnin' off of your body.  
Get the sheets all wet, I wanna make you feel naughty  
  
Lets make it baby  
Let's make it baby  
Let's make it baby  
Let's make it baby  
  
Turn out the lights  
Don't tell me you love me  
Just tell me you want me,  
Don't tell me you love me  
Tell me you want me, want me,  
Want me, want me, want me, want me, want me  
  
Let's make it baby  
Let's make it baby  
Let's make it baby  
Let's make it baby

"
148,Bon Jovi,Letting You Go,"It ain't no fun lying down to sleep  
And there ain't no secrets left for me to keep  
I wish the stars up in the sky  
Would all just call in sick  
And the clouds would take the moon out  
On some one-way trip  
  
I drove all night down streets that wouldn't bend  
But somehow they drove me back here once again  
To the place I lost at love, and the place I lost my soul  
I wish I'd just burn down this place that we called home  
It would all have been so easy  
If you'd only made me cry  
And told me how you're leaving me  
To some organ grinder's lullaby  
  
It's hard, so hard - it's tearing out my heart  
It's hard letting you go  
  
Now the sky, it shines a different kind of blue  
And the neighbor's dog don't bark like he used to  
Well - me, these days  
I just miss you - it's the nights that I go insane  
Unless you're coming back for me  
That's one thing I know that won't change  
  
It's hard, so hard - it's tearing out my heart  
It's hard letting you go  
  
Now some tarot card shark said i'll draw you a heart  
And we'll find you somebody else new  
But I've made my last trip to those carnival lips  
When I bet all that I had on you  
  
It's hard, it's hard, it's hard, so hard  
It's hard letting you go  
It's hard, so hard, it's tearing out my heart  
But it's hard letting you go

"
149,Bon Jovi,Love Ain't Nothing But A Four Letter Word,"She was waiting alone at the station  
Praying for her train to arrive  
Thinking 'bout her destination  
The tattered bag had all she had in life  
  
She turned her back on her family  
She turned her back on her friends  
She turned her back on a married man  
When she took off that wedding band  
  
She said, ""I'm giving up, silver clouds have turned to gray  
Had enough, there's got to be a better way""  
Giving up, you know you've gotta walk  
There's some things in life still worth fighting for  
  
Ain't no big secret so forget all you've heard  
Love ain't nothing but a four-letter word  
For some it's for better, for some it's for worse  
Love ain't nothing but a four-letter word, love ain't nothing  
  
This time he said was the last time  
Last time he said just the same  
In your heart you know that they'll be a next time  
That your battered bones would have to explain  
  
Giving up, nothing's changing but the score  
Had enough, every night love turns to war  
Give it up, gave it all and wanted more  
It ain't nothing worth dying for  
  
It's no big secret so forget all you've heard  
Love ain't nothing but a four-letter word  
For some it's for better, for some it's for worse  
Love ain't nothing but a four-letter word, love ain't nothing  
  
Forget your mama's Rosary beads  
To get you through this time of need  
You know you gotta cross that line  
You take it one day at a time  
  
Had enough, the silver clouds all turning gray  
I'm heading for a better day  
  
It's no big secret so forget all you've heard  
Love ain't nothing but a four-letter word  
For some it's for better, for some it's for worse  
Love ain't nothing but a four-letter word  
  
Love ain't nothing, it ain't nothing now, baby  
Love ain't nothing but a four-letter word  
Love ain't nothing, nothing now, baby  
Love ain't nothing but a four-letter word  
  
Love ain't nothing, yeah, yeah, yeah, yeah  
Love ain't nothing but a four-letter word  
Love ain't nothing  
Love ain't nothing but a four-letter word  
  
Love ain't nothing  
Love ain't nothing but a four-letter word  
Love ain't nothing  
Love ain't nothing but a four-letter word  
  
Love ain't nothing

"
150,Bon Jovi,Love For Sale,"Well, I wake up this morning, I rolled out of bed  
I felt like a dog who's been kicked in the head  
Checked out my mail, there was letter that read  
Love for sale, love for sale  
  
I picked up the phone, I called everyone I could  
I let my fingers do the walking through the telephone book  
You can't catch a fish if you ain't got the hook  
Love for sale, love for sale  
  
Send up a signal, throw me a line  
Somebody explain ""this funny Valentine""  
It might not be legal but it sure ain't a crime  
I'm one step from crazy and two steps behind  
  
I called Lieutenant Columbo from my TV set  
I've tried the Dating Game, I haven't found her yet  
I'm hoping that she's looking like a Penthouse Pet  
Love for sale, love for sale  
  
We've been living together three years  
Two hours, twenty minutes, maybe four hundred beers  
You can't shop for love when you're shopping at Sears  
Love for sale, love for sale  
  
I guess I've learned my lesson, it was easy to see  
My old lady, she played this joke on me  
I never looked where I forgot it would be  
Love for sale, love for sale

"
151,Bon Jovi,Love Hurts,"Love hurts, love scars, love wounds and harms  
Any heart not tough or strong enough  
To take a lot of pain, take a lot of pain  
Love is like a cloud, holds a lot of rain  
Love hurts, ooeee-ooeee, love hurts  
  
'Cause I'm young, I know but even so  
I know a thing or two, that I've learned from you  
Really learned a lot, really taught me a lot  
Love is like a flame, it burns yourself when it's hot  
Love hurts, ooeee-ooeee, love hurts  
  
Some fools think of happiness, blissfulness, togetherness  
Some fools fool themselves, I guess  
They ain't foolin' me I know it isn't true, I know it isn't true  
Love is like a flame, makes your heart so blue  
Love hurts, ooeee-ooeee, love hurts  
  
I really learned a lot, really learned a lot  
Love is like a flame, it burns you when it's hot  
Love hurts, ooeee-ooeee yes, love hurts  
Ooeee-ooeee yes, love hurts, love hurts  
  
Na na na na na yeah, love hurts  
Na na na na na yeah, love hurts  
Na na na na na yeah, love hurts

"
152,Bon Jovi,Love Is War,"Load your guns, take sides  
Raise your flag, cause baby, love is war  
  
Hey baby, what ever happened to the girl next door  
If I remember, she looked a lot like you  
Whatever happened to the boy who said, Id die for you  
Were hangin on, but love is gone and now its war  
  
You got your weapons, baby I got mine  
You tried to trap me with your bedroom eyes  
Under the covers, cross the enemy lines  
When you dont know, you just say no.  
  
Tell me why, love is war  
When the battle is done you still want more  
Every broken heart is tryin to even the score  
Its the way of the world, love is war  
Where boy meets girl, love is war  
  
Oh I remember when the love was good and the bed was hot  
But now we sleep on separate sides and the sheets are cold  
Aw, I used to love your candy baby, now the store is closed  
  
I know my silence tears you up inside  
You built a fortress for your hurt to hide  
You think youve won, but its a tie  
cause nobody wins a war of pride  
  
Tell me why, love is war  
When the battle is done you still want more  
Every broken heart is tryin to even the score  
Its the way of the world, love is war  
Where boy meets girl, love is war  
  
Tell me why, love is war  
What the hell are we fighting for  
  
Tell me why love is war  
When the battle is done you still want more  
Every broken heart is trying to even the score  
Its the way of the world, love is war  
  
Tell me why love is war  
When the battle is done you still want more  
Every broken heart is trying to even up the score  
Its the way of the world, love is war  
  
War, love is war, war, love is war  
War, love is war, war, love is war

"
153,Bon Jovi,Love Lies,"I was lost, then I found you.  
I never thought it would be this way.  
Showed you my heart, I left it unguarded,  
Like a thief in the night you stole it away.  
  
Now you're gone, the pain goes on and on.  
I still hear you whispering to me through the shadows of the night.  
  
Love lies, you're just a victim of the headlines.  
You're running on into a cold night.  
You're just a number of the love lies.  
  
All alone you call it survival,  
He lost at love to a stranger's lines.  
Walking the streets, searching with vengence  
For a face that he dreams of night after night.  
  
Time goes on, all signs of life stolen, simple dreams were all broken.  
Best of times become desperation but how many tears must you cry to survive?  
  
Love lies, you're just a victim of the headlines.  
You're running on into a cold night.  
Just a number of the love lies.  
  
Love lies, you're just another victim of the headlines.  
You're running on into a cold night.  
Just a number of the love lies.  
  
They met late one night in the city.  
Both men knew only one would stay.  
Scratched a picture of a heart on a bullet  
And took his life away.  
  
Love lies, you're just another victim of the headlines.  
You're running on into a cold night.  
Just a number of the love lies.  
  
Love lies, you're just a victim of the headlines.  
You're running on into a cold night.  
Just a number of the love lies.

"
154,Bon Jovi,Love's The Only Rule,"I don't give a damn how it's supposed to be  
That might work for you, it don't work for me  
You write your truth and I'll write mine  
One man's ceiling's another man's sky high  
  
Flying like an aeroplane  
Crying like the lonely whistle of a long black train  
Dance in the pouring rain  
Spit in the eye of a hurricane  
Who said life has got to be so cruel  
Love's the only rule  
  
It's written in the stars where I fit in  
It's going to hurt sometimes, you got to lose to win  
You got your sins and I got mine  
Sell your secrets, kiss them all goodbye  
  
Flying like an aeroplane  
Alive like a lonely note from John Coltrane  
Run like it's a getaway  
Say those things that you shouldn't say  
Think about it, wouldn't that be cool?  
Love's the only rule  
  
Might be a wrecking ball  
Or just a wake up call  
Don't matter where the pieces fall  
  
Woohoo's  
Woohoo's  
Woohoo's  
  
I'm gonna fly like an aeroplane  
Cry like the whistle of a long black train  
Dance in the pouring rain  
I'm alive like a lonely note from John Coltrane  
Run like its a getaway  
Say those things that you shouldn't say  
  
Where love, love's the only rule  
Yes love, love's the only rule

"
155,Bon Jovi,Made In America,"Are. Sambora  
  
Made in america  
Nineten fifteen nine  
Born down by the factories  
Cross the jersey city line  
Raised on radio  
Just a jukebox kid  
I was alright  
Just a small town homeboy  
With big time dreams  
Foollowing his conscience  
In a world full of extremes  
Fresh outta high school  
Only seventeen  
I was alright  
Blinded by my vision  
There ws just no turning back  
Lika a runaway train  
Life was steaming down the track  
Youd say Id never make it out  
But I kept on hanging on  
Every night I prayed to jesus  
And held my head up strong  
I was alright  
I landed on my feet  
Made in america  
I was brought up on the street  
My old mans independence  
Seemed good enough for me  
I was made in america  
Made in america  
Never cared much about politics  
Til I was twenty one  
But I woke up when lennon  
Found the wrong end of a gun  
He left his inspiration  
Before he said boodbye  
And we were alright  
We all lose out innocence  
Its impossible to hold  
I didn't know it then  
I had a packet full of gold  
When I kissed those younger days goodbye  
It almost broke my heart  
I was going to ghrough my growing pains  
I was driving in the dark  
But I was alright  
I landed on my feet  
Made in america  
I was brought up on the street  
I'm facing up to freedom  
And chacing down my dream  
I was made in america  
Yeah I was made in america  
Yeah we all lose our innocence  
Its impossible to hold  
I just didn't know it then  
I had a packet full of gold  
When they said Id never make it  
I just kept on hanging on  
And every night I prayed to jesus  
And I held my head up strong  
And I was alright  
I landed on my feet  
Made in america  
I was brought up on the street  
Facing up to who I am  
Chasing down my dream  
I was made in america  
Yeah I was made in america

"
156,Bon Jovi,Make A Memory,"Hello again, it's you and me  
Kinda always like it used to be  
Sippin' wine, killin' time  
Tryin' to solve life's mysteries  
  
How's your life? It's been a while  
God, it's good to see you smile  
I see you reaching for your keys  
Looking for a reason, not to leave  
  
If you don't know if you should stay  
If you don't say what's on your mind  
Baby, just breathe  
There's nowhere else tonight we should be  
You wanna make a memory  
  
I dug up this old photograph  
Look at all that hair we had  
It's bittersweet to hear you laugh  
Your phone is ringing, I don't wanna ask  
  
If you go now, I'll understand  
If you stay, hey, I've got a plan  
We're gonna make a memory  
You wanna steal a piece of time  
You can sing the melody to me  
And I could write a couple of lines  
  
You wanna make a memory  
If you don't know if you should stay  
And you don't say what's on your mind  
Baby, just breathe  
There's nowhere else tonight we should be, we should be  
You wanna make a memory  
  
You wanna steal a piece of time  
You can sing the melody to me  
And I could write a couple of lines  
  
You wanna make a memory  
You wanna make a memory

"
157,Bon Jovi,Maybe Someday,"And I would give up tomorrow  
And die for one yesterday  
I'd lie, beg, steal and borrow  
To hear you whisper my name  
  
Tonight there ain't no miracles  
Washing up on this beach  
The angels left here long ago  
But I still believe  
  
That maybe someday  
I will hold your hand  
And maybe someway  
We'll trace our footsteps in the sand  
And just walk away  
Maybe someday  
  
Now I don't know how a heart beats  
But I sure know how one breaks  
Remember how I used to hold you  
To share every breath that you'd take  
  
How can I forget  
You're every tear that I cry?  
I know you're coming back  
You never kissed me goodbye  
  
Maybe someday  
I will hold your hand  
And maybe someway  
We'll trace our footsteps in the sand  
And just walk away  
  
They say that nothing lasts forever  
But we know our two hearts beat together  
And though you're far away, every night I pray  
Maybe someday, someday  
  
Maybe someday  
I will understand  
Maybe someway  
We'll trace these footsteps in the sand  
Just walk away  
  
Maybe someday  
Maybe someday  
Maybe someday  
Maybe someway

"
158,Bon Jovi,Memphis Lives In Me,"There's a town that I call home  
Where all the streets are paved with soul  
Down on Beale there's a honky-tonk bar  
So hear the wail of a blues guitar  
Have a beer and drop a dime in the blind man's jar  
The blues sing softly in the air like a Sunday morning prayer  
Just one more drink and you'll see God everywhere  
Like a sad old melody that cheers you up, it sets you free  
That's how Memphis lives in me  
There comes a time when muddy waters run rough  
There comes a point when a man has had enough  
Like a friend that always stands by me  
Memphis knows me  
Never showed me  
How did life just had to be  
I couldn't even try to run away, say goodbye  
Here I was born and here is where I'll die  
I'm just a man from Tennessee  
I can't be what I can't be  
All I know is Memphis lives in me  
I said I'm just a man from Tennessee  
Can't be what I can't be  
All I know is Memphis lives  
All I know is Memphis gives

"
159,Bon Jovi,Midnight In Chelsea,"J. bon jovi, dave stewart  
  
The kids round here look just like sticks  
They trade old licks with a beat up six  
I just smile and catch the groove  
  
Gothic girls all dress in black  
Serious as heart attacks  
It takes a little bit of getting used to  
  
The old man with the whiskey stains  
Lost the night forgot his name  
His poor wife will sleep alone again  
And it aint hard to understand  
Why shes holding on to her own hand  
  
Chorus:  
Its midnight in chelsea, midnight in chelsea  
No ones asking me for favors  
No ones looking for a savoir  
Theyre too busy saving me  
  
(repeat chorus)  
  
Ive seen a lone,sloane ranger drive  
Seems her chauffeur took a dive  
And sold her secrets to the sun  
And later in a magazine  
I finally figured what it means  
To be a saint, not a queen  
  
Two lustful lovers catch a spark  
And chase their shadows in the dark  
Someones getting off tonight  
Of a big red bus thats packed so tight  
It disappears in a trail of light  
Somewhere someones dreaming baby its all right...  
  
Chorus:  
Its midnight in chelsea, midnight in chelsea  
No ones asking me for favors  
No ones looking for a savoir  
Theyre too busy saving me  
Midnight in chelsea, midnight in chelsea  
No ones pinned dreams on me  
No ones asking me to bleed  
Im the man I want to be  
When chelsea girls sing...  
  
Its morning when I go to sleep  
In the distant dawn a church bell rings  
Another day is coming on  
A babys born, an old man dies  
Somewhere young lovers kiss good-bye  
I leave my soul and just move on  
And wish that I was there to sing this song  
  
Chorus:  
Its midnight in chelsea, midnight in chelsea  
No ones asking me for favors  
No ones looking for a savoir  
Theyre too busy saving me  
  
Its midnight in chelsea, midnight in chelsea  
No ones pinned dreams on me  
No ones asking me to bleed  
Im the man I want to be  
The man I want to be,the man I want to be  
Midnight in chelsea

"
160,Bon Jovi,Miracle,"A penny for your thoughts now baby  
Looks like the weight of the world's  
On your shoulders now  
  
I know you think you're going crazy  
Just when it seems everything's  
Gonna work itself out  
They drive you right back down  
  
And you said it ain't fair  
That a man walks  
When a bird can fly  
We have to kick the ground  
The stars kiss the sky  
They say that spirits live  
A man has to die  
They promised us truth  
Now they're giving us lies  
  
Gonna take a miracle to save us this time  
And your savior has just left town  
Gonna need a miracle  
'Cause it's all on the line  
And I won't let you down  
(No I won't let you down)  
The river of your hope is flooding  
And I know the dam is busted  
If you need me I'll come running  
I won't let you down, no, no  
  
You're looking for salvation  
You thought that it'd be shining  
Like an angel's light  
Well, the angels left this nation  
And salvation caught the last train  
Out tonight  
He lost one hell of a fight  
  
He said  
I'm just one man, that's all I'll ever be  
I never can be everything you wanted from me  
I've got plans so big  
That any blind man could see  
I'm standing in the river  
Now I'm drowning in the sea  
  
Gonna take a miracle to save us this time  
And your savior has just left town  
Gonna need a miracle  
'Cause your heart's on the line  
And your heartbeat is slowing down  
Your feet are grounded still  
You're reaching for the sky  
You can let 'em clip your wings  
'Cause I believe that you can fly  
  
Well my eyes have seen the horror  
Of the coming of the flood  
I've driven deep the thorny crown  
Into the soul of someone's son  
Still I'll look you in the eye  
'Cause I've believed in things I've thought  
And I'll die without regret  
For the wars I have fought  
  
Gonna take a miracle to save you this time  
And your savior has just left town  
Gonna need a miracle  
'Cause your heart's doing time  
And your conscience is calling you out  
It ain't all for nothing  
Life ain't written in the sand  
I know the tide is coming  
But it's time we made a stand  
With a miracle

"
161,Bon Jovi,Miss Fourth Of July,"I used to live but now I survive  
I used to believe but now it's just one day at a time  
The circus is gone, it's all packed away  
The clown's hat, the makeup's been packed in his case  
So we wave goodbye to Miss Fourth of July  
The queen of the roses has left us with nothing but thorns  
Don't say we never tried, Miss Fourth of July  
The stars that we reached for left us with nothing but dawn  
I used to laugh but I've learned to cry  
And I ain't too proud to let you see tears fall from these eyes  
For all of my hopes, my heartaches and fears  
For a night I just watched and you walked out of here  
I just waved goodbye to Miss Fourth of July  
The queen of the roses has left us with nothing but thorns  
Don't say we never tried, Miss Fourth of July  
The crown that we reached for left us with nothing  
But your thorns left me wounded not unlike the truth  
When innocence sang his last song  
He'd tell me that it's all gone  
Just look me in the eyes and say it meant nothing at all  
I used to live, I've learned to die  
And I used to dream, I used to dream  
So now we wave goodbye to Miss Fourth of July  
The queen of the roses has left us with nothing but thorns  
Don't say we've never tried, Miss Fourth of July  
The stars that we reached for, they've left us with nothing but dawn  
Oh yeah  
Nothing but a heavy hit of heartbreak  
A handful of blues  
Oh yeah  
I'll never get off these  

"
162,Bon Jovi,Mister Big Time,"I've been watching my tv  
It's got a hundred different stations  
They all look the same to me  
Now I'm ready for a new sensation  
  
I'm getting ready for the big time  
Someday I'm going to be in big time news  
Don't have to take it when you're big time  
Someday you'll call me Mr. Big Time too  
  
In the big reclining chair  
With a cold six pack of beer  
You've got a front row seat  
Lean back and put up you're feet  
Man, the future is looking bright from here  
  
I'm getting ready for the big time  
Someday I'm going to be in big time news  
I can taste it, I'll be prime time  
Someday I'm going to be in big time news  
Don't have to take it when you're big time  
Someday you'll call me Mr. Big Time too  
  
I'm getting ready for the big time  
Someday I'm going to be in big time news  
Ain't going to waste it when I'm big time  
I'll be ready for it, bing, bang, boom  
I can taste it, I'll be prime time  
Someday I'm going to be in big time news  
Don't have to take it when you're big time  
Someday you'll call me Mr. Big Time too

"
163,Bon Jovi,More Than We Bargained For,"I've always wanted what I couldn't have  
I hope and dream that maybe someday  
That I'd find out what love was all about  
I sure grew up tonight the hard way  
Now the candy store's closed, the movie's sold out  
High Plains Drifter isn't what it's all about  
And now were parting ways, I won't say a word  
Let our broken hearts cry in their graves  
Where they'll never be heard  
  
It's more than we bargained for  
Our love is the price weve paid  
And just like a fading dream....  
It's slippin' away  
  
Last night I saw you out with my best friend  
When I'm with you I see him in your eyes  
I want to hold you but I don't understand  
There's something there that's so hard to disguise  
  
Now tears run down your face, as you walk through the night  
Those cold empty streets leave you wondering what's right  
As you walk away with your broken heart  
Don't you try to deny that true love had torn you apart  
  
More than we bargained for  
Our love is the price weve paid  
And just like a fading dream....  
It's slippin' away  
  
It's more than we bargained for  
It's more than we bargained for  
  
More than we bargained for  
Our love is the price weve paid  
And just like a fading dream....  
It's slippin' away  
  
More than we bargained for  
Our love is the price weve paid  
And just like a fading dream....  
It's slippin' away

"
164,Bon Jovi,Mr Bluesman,"(sambora)  
  
He was a man  
A ramblin man he was yes he was  
Guitar in hand  
His home was on the road and thats where he was  
  
Hes seen a thousand roads  
Hes been a million miles  
And when hed bend a note  
A tear would fill my eyes  
Where are you playin  
Mr. bluesman  
Mr. bluesman  
  
Town to town  
Honkytonks and dives all look the same  
His gipsy heart keeps his shadow ridin through the rain  
  
A graveyard full of scars  
His life will paint his songs  
cause when youre on the road  
Theres nowhere you belong  
Youre just alone  
Where are you playin  
Mr. bluesman  
Mr. bluesman  
  
Hes seen a thousand roads  
Hes been a million miles  
And when hed bend a note  
A tear would fill my eyes  
Where are you playin  
Mr. bluesman  
Mr. bluesman  
  
Ive paid some dues  
Now I make my living as a music man  
I play the blues  
I guess the blues must be just what I am  
  
A graveyard full of scars  
His life will paint his songs  
cause when youre on the road  
Theres nowhere you belong  
Youre just alone  
Where are you playin  
Mr. bluesman  
Mr. bluesman  
  
Hes seen a thousand roads  
Hes been a million miles  
And when hed bend a note  
A tear would fill my eyes  
Where are you playin  
Mr. bluesman  
Mr. bluesman

"
165,Bon Jovi,Mrs. Robinson,"And here's to you, Mrs. Robinson  
Jesus loves you more than you will know (Wo, wo, wo)  
God bless you please, Mrs. Robinson  
Heaven holds a place for those who pray  
(Hey, hey, hey...hey, hey, hey)  
We'd like to know a little bit about you for our files  
We'd like to help you learn to help yourself  
Look around you, all you see are sympathetic eyes  
Stroll around the grounds until you feel at home  
And here's to you, Mrs. Robinson  
Jesus loves you more than you will know (Wo, wo, wo)  
God bless you please, Mrs. Robinson  
Heaven holds a place for those who pray  
(Hey, hey, hey...hey, hey, hey)  
Hide it in a hiding place where no one ever goes  
Put it in your pantry with your cupcakes  
It's a little secret, just the Robinsons' affair  
Most of all, you've got to hide it from the kids  
Coo, coo, ca-choo, Mrs Robinson  
Jesus loves you more than you will know (Wo, wo, wo)  
God bless you please, Mrs. Robinson  
Heaven holds a place for those who pray  
(Hey, hey, hey...hey, hey, hey)  
Sitting on a sofa on a Sunday afternoon  
Going to the candidates debate  
Laugh about it, shout about it  
When you've got to choose  
Ev'ry way you look at it, you lose  
Where have you gone, Joe DiMaggio  
A nation turns its lonely eyes to you (Woo, woo, woo)  
What's that you say, Mrs. Robinson  
Joltin' Joe has left and gone away  
(Hey, hey, hey...hey, hey, hey)

"
166,Bon Jovi,My Guitar Lies Bleeding In My Arms,"Misery likes company I like the way that sounds  
I've been trying to find the meaning  
So I can write it down  
Staring out the window it's such a long way down  
I'd like to jump but I'm afraid to hit the ground  
  
I can't write a love song the way I fell today  
I can't sing no song of hope  
I've got nothing to say  
Life is feeling kind of strange  
Since you went away  
I sing this song to you wherever you are  
As my guitar lies bleeding in my arms  
  
I'm tired of watching TV it makes me want to scream  
Outside the world is burning  
Man it's so hard to believe  
Each day you know you're dying  
From the cradle to the grave  
I get so numb sometimes that I just feel the pain  
  
I can't write a love song the way I feel today  
I can't sing no song of hope  
I got nothing to say  
Life is feeling kind of strange  
Strange enough these days  
I send this song to you whoever you are  
As my guitar lies bleeding in my arms  
  
Staring at the paper I don't know what to write  
I'll have my cigarette-well, turn out the lights  
Maybe tomorrow I'll feel a different way  
But here in my delusion I don't know what to say  
  
I can't write a love song the way I feel today  
I can't sing no song of hope  
I've got nothing to say  
And I can't fight the feelings  
That are burning in my veins  
I send this song to you wherever you are  
As my guitar lies bleeding  
  
I can't write a love song the way I feel today  
I can't sing no song of hope  
There's no one left to save  
And I can't fight the feelings buried in my brains  
I send this song to you wherever you are  
As my guitar lies bleeding in my arms

"
167,Bon Jovi,Mystery Train,"There are days when she's a whisper  
Nights when she's a scream  
A reason to wake up in the morning  
To close your eyes and dream  
  
She'll curse you like a sailor  
She'll wound you with her eyes  
She always makes it better  
But she won't apologize  
I know everything about her but don't know her at all  
  
[Chorus]  
She's a ride on a mystery train  
To a place you've never been before  
Better hold on tight to that mystery train  
You're not in Kansas anymore  
She's a ride  
Mystery train  
  
She cries because she's happy  
She sings songs when she's mad  
Like a stiff drink when you need it  
She's good at being bad  
And long before you knew her you knew she was the one  
  
[Chorus]  
She's a ride on a mystery train  
To a place you've never been before  
Better hold on tight to that mystery train  
You're not in Kansas anymore  
She's a ride  
Mystery train  
  
I know everything about her but don't know her at all  
  
[Chorus]  
She's a ride on a mystery train  
To a place I've never been before  
Better hold on tight to that mystery train  
I'm not in Kansas anymore  
She's a ride  
On a mystery train  
She's a ride  
On a mystery train

"
168,Bon Jovi,Naked,"J. Bon jovi, G. Wells, M. Hudson  
  
My friend had a girlfriend  
She liked her drink  
Sucked the head off her lagger  
Threw me a wink  
And she said to me buddy, whats your sign?  
  
I was off I was runnin  
Knocked me clean off my feet  
Her tongue kept on selling  
What any blind man could see  
I just kept on stumbling through the stop signs  
  
She said what you hiding underneath that shirt?  
Right behing the buttons theres a heart that hurts  
Adams evening left the curse  
Take it off make it work  
Naked - naked - just get back to basics  
Naked - face it - you can't fake it when youre naked  
Naked - face it  
All I'm saying  
  
The tail you been chasing  
Put the k back in kink  
Threw a coin in her jukebox  
I started to think  
She just smiled and offered me a peace sign  
  
How far you gonna run in those designer shoes  
The soul with holes aint gonna be the one you lose  
I don't know which one is worse  
Adam, me or you  
  
Naked - naked - just get back to basics  
Naked - face it - you can't fake it when youre naked  
Naked - face it  
All I'm saying  
  
Take it, embrace it  
Baby, here we are  
Can't you almost... Taste it  
  
Naked - naked - just get back to basics  
Naked - face it - you can't fake it when youre  
Naked - naked - naked - naked

"
169,Bon Jovi,Neurotica,"Looking like a train wreck  
Sipping on her long neck  
This ain't no model-actress  
She's attitude and accent (alright)  
  
Angel flying solo  
Must have gone and sold your halo  
She's accidental innocence  
And white trash elegance (alright)  
  
She's all mixed up  
Lays in bed 'til 3  
All messed up  
She's eccentricity  
  
[Chorus]  
Neurotica  
Lay your love all over me  
Come on, baby, go a little crazy on me  
Erotica  
Every school boy's fantasy  
Not your ordinary woman  
But she's extraordinary to me  
  
She got a daily new addiction  
A walking contradiction  
Chain smoking cigarettes  
Talking to her silhouette (alright)  
  
All mixed up  
A little out of time  
All messed up  
But she don't really mind  
  
[Chorus]  
  
Alright (no Jane or Gloria)  
Alright (she's schizophrenia)  
Yeah, yeah, yeah  
And when I call her I got to call her  
And when I call her I call her  
  
[Chorus]

"
170,Bon Jovi,Never Say Die,"As we stood there older than men  
And younger than the boys (that's right)  
We were as still as the wind  
That blows on a hot August night  
  
And you were lonesome  
As a jukebox  
But deadly just the same  
I could be as gentle as a newborn  
Then spit into the eye of a hurricane  
  
And we knew how to laugh  
And we knew how to cry  
Yeah, we sure knew how to live  
But we don't ever  
  
Never say die  
Never say die  
  
I guess you'd say we had a pact  
These words we knew so well (that's right)  
Still they remained unspoken  
And we'd take them to the fiery  
Gates of hell  
  
Once I was afraid of love  
But when it's your brother  
Those things change  
'Cause love is just another word  
For trust  
So hear me when I say  
  
Never say die  
Never say no  
You got to look them in the eye  
And don't let go  
When it's your own blood you'll bleed  
And your own tears you'll cry  
When you're brought up to believe  
That it's the strong who survive  
Never say die  
  
Yeah, and we could run like lightning  
Through the pouring rain  
And we'll be standing like a soldier  
Who comes marching home again  
  
They ask what it is that I want written  
On the gravestone where I'll lie  
Tell them it's just my bones  
That died there  
So save the tears they'll cry  
  
My spirit is still riding somewhere  
Somewhere in this night  
When it's these three words that come to me  
As I kiss this world goodbye  
  
Never say die  
Never say no  
You got to look them in the eye  
And don't let go  
When it's your own blood you'll bleed  
And your own tears you'll cry  
When you're brought up to believe  
That it's the strong who survive  
Never say die

"
