,0,1,2
117,Metallica,Fade To Black,"Life it seems will fade away  
Drifting further everyday  
Getting lost within myself  
Nothing matters no one else  
I have lost the will to live  
Simply nothing more to give  
There is nothing more for me  
Need the end to set me free  
  
Things not what they used to be  
Missing one inside of me  
Deathly loss this can't be real  
Can't stand this hell I feel  
Emptiness is filling me  
To the point of agony  
Growing darkness taking dawn  
I was me but now, he's gone  
  
No one but me can save myself, but it's too late  
Now I can't think, think why I should even try  
  
Yesterday seems as though it never existed  
Death greets me warm, now I will just say goodbye  
Goodbye

"
118,Metallica,Fight Fire With Fire,"Do unto others as they have done unto you  
But what in the hell is this world coming to?  
  
Blow the universe into nothingness  
Nuclear warfare shall lay us to rest  
  
Fight fire with fire  
Ending is near  
Fight fire with fire  
Bursting with fear  
  
We shall die  
Time is like a fuse, short and burning fast  
Armageddon is here, like said in the past  
  
Fight fire with fire  
Ending is near  
Fight fire with fire  
Bursting with fear  
  
Soon to fill our lungs the hot winds of death  
The gods are laughing, so take your last breath  
  
Fight fire with fire  
Ending is near  
Fight fire with fire  
Bursting with fear  
  
Fight fire with fire

"
119,Metallica,For Whom The Bell Tolls,"Make his fight on the hill in the early day  
Constant chill deep inside  
Shooting gun, on they run through the endless grey  
On they fight, for the right, yes, but who's to say?  
For a hill men would kill, why? They do not know  
Suffered wounds test their pride  
Men of five, still alive through the raging glow  
Gone insane from the pain that they surely know  
  
For whom the bell tolls  
Time marches on  
For whom the bell tolls  
  
Take a look to the sky just before you die  
It is the last time he will  
Blackened claw massive roar fills the crumbling sky  
Shattered goal fills his soul with a ruthless cry  
Stranger now, are his eyes, to this mystery  
He hears the silence so loud  
Crack of dawn, all is gone except the will to be  
Now they see what will be, blinded eyes to see  
  
For whom the bell tolls  
Time marches on  
For whom the bell tolls

"
120,Metallica,Halo On Fire,"Obey, obey  
Come won't you stay  
Sincere, sincere  
All ends in tears  
Endure, endure  
Thoughts most impure  
Concede, concede  
But both shall we bleed  
  
Oh, Halo on fire  
The midnight knows it well  
Fast, is desire  
Creates another hell  
I fear to turn on the light  
For the darkness won't go away  
Fast, is desire  
Turn out the light  
Halo on fire  
  
Allure, allure  
Sweetness obscure  
Abide, abide  
Secrets inside  
Deprive, deprive  
To feel so alive  
Obey, obey  
Just don't turn away  
  
Oh, Halo on fire  
The midnight knows it well  
Fast, is desire  
Creates another hell  
I fear to turn on the light  
For the darkness won't go away  
Fast, is desire  
Turn out the light  
Halo on fire  
  
Prayers cannot get through  
Return to sender  
Unto which of you  
Shall I surrender  
Twisting in disguise  
Dark resurrection  
Lighting up the skies  
Wicked perfection  
  
Too dark to sleep  
Can't slip away  
Open or close  
My eyes betray  
Beyond the black  
Come won't you stay  
  
Hello darkness, say goodbye  
Hello darkness, say goodbye  
Hello darkness, say goodbye

"
121,Metallica,Here Comes Revenge,"Little grave I'm grieving, I will mend you  
Sweet revenge I'm dreaming, I will end you  
  
I've been here since dawn of time  
Countless hatreds built my shrine  
I was born in anger's flame  
He was Abel, I was Cain  
I am here  
I'm hell unbound  
Burn your kingdom to the ground  
To the ground  
  
Here comes revenge, just for you  
Revenge, you can't undo  
Revenge, it's killing me  
Revenge, set me free  
Eye for an eye, tooth for a tooth  
A life for a life, it's my burden of proof  
Revenge, just for you  
Revenge  
You ask forgiveness, I give you sweet revenge  
  
I return this nightmare, I will find you  
Sleepless, cloaked in despair, I'm behind you  
  
Man has made me oh so strong  
Blurring lines of right and wrong  
Far too late for frail amends  
Now it's come to sweet revenge  
Desperate hands  
That lose control  
Have no mercy on your soul  
On your soul  
  
Here comes revenge, just for you  
Revenge, you can't undo  
Revenge, is killing me  
Revenge, set me free  
Eye for an eye, tooth for a tooth  
A life for a life, it's my burden of proof  
Revenge, just for you  
Revenge  
You ask forgiveness, I give you sweet revenge  
  
Here comes revenge, just for you  
Revenge, you can't undo  
Revenge, is killing me  
Revenge, set me free  
Eye for an eye, tooth for a tooth  
A life for a life, it's my burden of proof  
Revenge, just for you  
Revenge  
You ask forgiveness, I give you sweet revenge  
  
Sweet revenge

"
122,Metallica,Hit The Lights,"No life till leather  
We are gonna kick some ass tonight  
We got the metal madness  
When our fans start screaming  
It's right well alright  
When we start to rock  
We never want to stop again  
  
Hit the lights  
Hit the lights  
Hit the lights  
  
You know our fans are insane  
We are gonna blow this place away  
With volume higher  
Than anything today the only way  
When we start to rock  
We never want to stop again  
  
Hit the lights  
Hit the lights  
Hit the lights  
  
With all our screaming  
We are gonna rip right through your brain  
We got the lethal power  
It is causing you sweet pain Oh sweet pain  
When we start to rock  
We never want to stop again  
  
Hit the lights  
Hit the lights  
Hit the lights

"
123,Metallica,Holier Than Thou,"No more!  
The craps rolls out your mouth again  
Haven't changed, your brain is still gelatin  
Little whispers circle around your head  
Why don't you worry about yourself instead  
Who are you? where ya been? where ya from?  
Gossip is burning on the tip of your tongue  
You lie so much you believe yourself  
Judge not lest ye be judged yourself  
  
Holier than thou  
You are  
Holier than thou  
You are  
You know not  
Before you judge me take a look at you  
Can't you find something better to do  
Point the finger, slow to understand  
Arrogance and ignorance go hand in hand  
It's not who you are it's who you know  
Others lives are the basis of your own  
Burn your bridges build them back with wealth  
Judge not lest ye be judged yourself  
  
Holier than thou  
You are  
Holier than thou  
You are  
You know not

"
124,Metallica,House Jack Built,"Open doors so I walk inside  
Close my eyes find my place to hide  
And I shake as I take it in  
Let the show begin  
Open my eyes  
Just to have them close again  
Well on my way  
On my way to where I graze  
It swallows me  
As it takes me in his home  
I twist away  
As I kill this world  
Open doors so I walk inside  
Close my eyes find my place to hide  
And I shake as I take it in  
Let the show begin  
Open my eyes  
Just to have them close once again  
Don't want control  
As It takes me down and down again  
Is that the moon  
Or just a light that lights this dead end street?  
Is that you there  
Or just another demon that I meet?  
The higher you are  
The farther you fall  
The longer the walk  
The farther you crawl  
My body my temple  
This temple it tells  
""Step into the house that Jack built""  
The higher you walk  
The farther you fall  
The longer the walk  
The farther you crawl  
My body my temple  
This temple it tells  
""Yes this is the house that Jack built""  
Open doors as I walk inside  
Swallow me so the pain subsides  
And I shake as I take this in  
Let the show begin  
The higher you are  
The farther you fall  
The longer the walk  
The farther you crawl  
My body my temple  
This temple it tells  
""Yes this is the house that Jack built""  
The higher you walk  
The farther you fall  
The longer the walk  
The farther you crawl  
My body my temple  
This temple it tells  
""Yes I am I am I am""  
Open my eyes  
It swallows me  
Is that you there  
I twist away  
Away  
Away  
Away

"
125,Metallica,I Disappear,"Hey, hey, hey  
Here I go now  
Here I go into new days  
Hey, hey, hey  
Here I go now  
Here I go into new days  
I'm pain, I'm hope, I'm suffer  
Yeah, hey, hey, hey, yeah, yeah  
Here I go into new days  
  
Hey, hey, hey  
Ain't no mercy  
Ain't no mercy there for me  
Hey, hey, hey  
Ain't no mercy  
Ain't no mercy there for me  
I'm pain, I'm hope, I'm suffer  
Yeah, yeah, hey, hey no mercy  
Ain't no mercy there for me  
  
Do you bury me when I'm gone  
Do you teach me while I'm here  
Just as soon as I belong  
Then it's time I disappear  
Ha!  
  
Hey, hey, hey  
And I went  
And I went on down that road  
Hey, hey, hey  
And I went on  
And I went on down that road  
I'm pain, I'm hope, I'm suffer  
Hey, hey, hey, yeah, and I went on  
And I went on down that road  
  
Do you bury me when I'm gone  
Do you teach me while I'm here  
Just as soon as I belong  
Then it's time I disappear  
  
Do you bury me when I'm gone  
Do you teach me while I'm here  
Just as soon as I belong  
Then it's time I disappear  
Disappear, huh!  
  
I'm gone, I'm gone  
I'm gone  
Oh yeah, I'm gone  
I'm gone  
I'm gone baby  
I'm gone, I'm gone  
  
Do you bury me when I'm gone  
Do you teach me while I'm here  
Just as soon as I belong  
Then it's time I disappear  
  
Do you bury me when I'm gone  
Do you teach me while I'm here  
Just as soon as I belong  
Then it's time I disappear  
Disappear.

"
126,Metallica,Iced Honey,"You can't put a butterfly in a jar  
If the effort's too high no matter who you are  
You can't catch the moon, or the sun or the stars  
It doesn't matter who you are  
Iced honey, iced honey  
  
Now me I've tried a million tricks  
To make life cold and make it stick  
Not running heat that flames then out  
But the proud piece of ice that always floats  
Iced honey, iced honey  
  
If I can't trap a butterfly or a bee  
If I can't keep my heart where I want it to be  
If no matter how much soul and heart  
I put to the wood  
If a flaming heart is not that good  
Iced honey, iced honey  
  
If you can't put a butterfly in a jar  
If violence mars your final hour  
If you make others feel like jam  
Poured on a piece of charbroiled lamb  
  
If it's all mixed up and you cannot shout  
And your oxygen starts to run out  
If your final gasp has the recipe wrong  
And instead of hello you say so long  
If your energy starts to leak out  
And people wonder what you're all about  
A heartbreaker with an unattached heart  
The story of love gives them all a start  
  
And me, I've always been this way  
Not by choice, just this way  
I can't put my honey pot in a jar  
Or a heart or a fist of some young boy  
  
If you can't put a butterfly in a jar  
No wonder no need to wonder where you are  
It might seem like hell, the River Styx  
Your affection never sticks  
  
No matter what you say, no matter what you do  
A butterfly heart flies right past you  
There's nothing to say, nothing to do  
See if the ice will melt for you  
See if the ice will melt for you  
See if the ice will melt for you  
See if the ice will melt for you  
See if the ice will melt for you  
Iced honey, ah ah ah iced honey  
Iced honey, iced honey  
See if the ice will melt for you  
See if the ice will melt for you  
See if the ice will melt for you  
See if the ice will melt for you  
Iced honey, iced honey  
Oh iced honey  
See if the  
See if the ice will melt for you  
Iced honey  
Iced honey

"
127,Metallica,Invisible Kid,"Invisible kid  
Never see what he did  
Got stuck where he hid  
Fallen through the grid  
  
Invisible kid  
Got a place of his own  
Where he'll never be known  
Inward he's grown  
  
Invisible kid  
Locked away in his brain  
From the shame and the pain  
World down the drain  
  
Invisible kid  
Suspicious of your touch  
Don't want no crutch  
But it's all too much  
  
I hide inside  
I hurt inside  
I hide inside  
But I'll show you...  
  
I'm ok, just go away  
Into distance let me fade  
I'm ok, just go away  
I'm ok, but please don't stray too far  
  
Open your heart  
I'm beating right here  
Open your mind  
I'm being right here, right now (x2)  
  
Invisible kid  
Never see what he did  
Got stuck where he hid  
Fallen through the grid  
  
Invisible kid  
Got a place of his own  
Where he'll never be known  
Inward he's grown  
  
I hide inside  
I hurt inside  
I hide inside  
But I'll show you...  
  
I'm ok, just go away  
Into distance let me fade  
I'm ok, just go away  
I'm ok, but please don't stray too far  
  
Open your heart  
I'm beating right here  
Open your mind  
I'm being right here, right now (x2)  
  
Oooh, what a good boy you are  
Out of the way and you're kept to yourself  
Oooh, can't you see that he's not here?  
He doesn't want the attention you give  
Oooh, unplugging from it all  
Invisible kid, floats alone in his room  
Oooh, what a quiet boy you are  
He looks so calm floating 'round and around in himself  
  
Invisible kid  
Locked away in his brain  
From the shame and the pain  
World down the drain  
  
Invisible kid  
Suspicious of your touch  
Don't want no crutch  
But it's all too much  
  
I hide inside  
I hurt inside  
I hide inside  
But I'll show you...  
  
I'm ok, just go away  
Into distance let me fade  
I'm ok, just go away  
I'm ok, but please don't stray too far  
  
Open your heart  
I'm beating right here  
Open your mind  
I'm being right here, right now (x2)

"
128,Metallica,It's Electric,"(Originally recorded by Diamond Head)  
  
I'm gonna be a rock'n'roll star  
Gotta groove from night to day  
Gotta blow my crumby job  
Gotta blow my blues away  
  
I'm gonna make a stand  
Gonna make a million  
Gonna make it with you  
I'm gonna be right my friend  
I'm gonna push it through, ooh, oh, yeah  
  
It's electric  
It's electric, yeah  
It's electric, yeah  
It's electric, oo-ooh, yeah  
  
I stop on red, but I leave on amber, danger face my way  
I'm gonna make it my friend  
Gonna make it today  
Gotta get this dust from my hills down the highway I go  
Gotta get the stars from my route  
Make it in a rock'n'roll show, oo-ooh, yeah, yeah  
  
It's electric  
It's electric, yo  
It's electric, yeah  
It's electric, wo-oh  
  
I stop on red, but I leave on amber, danger face my way  
I'm gonna make it my friend  
Gonna make it today  
Gotta get the dust from my hills down the highway I go  
Gotta get the stars from my route  
Make it in a rock'n'roll show, ooh  
  
It's electric, yeah  
It's electric, yeah  
It's electric, yeah  
It's electric, yeah  
It's electric, yeah  
It's electric, yo, ooh, yeah

"
129,Metallica,Jump In The Fire,"Down in the depths of my fiery home  
The summons bell will chime  
Tempting you and all the earth  
To join our sinful kind  
There is a job to be done and I'm the one  
You people make me do it  
Now it is time for your fate and I won't hesitate  
To pull you down into this pit  
  
So come on  
Jump in the fire  
So come on  
Jump in the fire  
  
With hell in my eyes and with death in my veins  
The end is closing in  
Feeding on the minds of man  
And from their souls within  
My disciples all shout to search out  
And they always shall obey  
Follow me now my child not the meek or the mild  
But do just as I say  
  
So come on  
Jump in the fire  
So come on  
Jump in the fire  
  
Jump by your will or be taken by force  
I'll get you either way  
Trying to keep the hellfire lit  
I am stalking you as prey  
Living your life as me I am you you see  
There is part of me in everyone  
So reach down grab my hand walk with me through the land  
Come home where you belong  
  
So come on  
Jump in the fire  
So come on  
Jump in the fire

"
130,Metallica,Just A Bullet Away,"All Roads They Lead To Shame  
All Drowning In The Blame  
All Reflections Look The Same  
In The Shine Of The Midnight Revolver  
  
All Hide Beneath A Skin  
A Hope So Paper Thin  
I'm at The Door Again  
And The Shine Of The Midnight Revolver  
  
Even The Promise Of Danger Has Gone Dull  
Staring Down The Barrel Of A 45  
  
Suck On The Barrel  
Suck On The Barrel  
Suck It 'til It's Gone Dry  
  
For All Reflections Look The Same  
In The Shine Of The Midnight Revolver  
  
Redemption Purify  
Will Nothing Satisfy  
The Scars Just Multiply  
In The Shine Of The Midnight Revolver  
  
Twisting In Apocalypse  
Death Upon The Fingertips  
Frigid Metal Touches Lips  
And The Shine Of The Midnight Revolver  
  
'Cause You Lied  
  
Just A Bullet Away  
Just A Bullet Away From Leavin' You  
Just A Bullet Away  
Stop The Voices In My Head  
  
Caressing Death Again  
Becomes The Heroin  
Forbidden Medicine  
Puts A Shine On The Midnight Revolver  
  
Eternal Borderline  
All The Faces Intertwine  
Oh God... Now I See Mine  
In The Shine Of The Midnight Revolver  
  
Even The Promise Of Danger Has Gone Dull  
Staring Down The Barrel Of A 45  
  
Suck On The Barrel  
Suck On The Barrel  
Suck... Suck Till It's Dry  
  
For All Reflections Look The Same  
In The Shine Of The Midnight Revolver  
  
Down In Misery  
Down In Misery  
  
Just A Bullet Away  
Just A Bullet Away From Leavin' You  
Just A Bullet Away  
Stop The Voices In My Head  
  
All Roads They Lead To Shame  
All Drowning In The Blame  
Reflections Look The Same  
In The Shine Of The Midnight Revolver  
  
All Hide Beneath A Skin  
A Hope So Paper Thin  
I'm At The Door Again  
And The Shine Of The Midnight Revolver  
  
Even The Promise Of Danger Has Gone Dull  
Staring Down The Barrel Of A 45  
  
Suck On The Barrel  
Suck On The Barrel  
Suck... Suck Till It's Dry  
  
Do All Reflections Look The Same  
In The Shine Of The Midnight Revolver  
  
'Cause You Lied  
Yes You Lied  
  
Just A Bullet Away  
Just A Bullet Away From Leavin' You  
Just A Bullet Away  
Stop The Voices In My Head

"
131,Metallica,Justice Medley,"Opposition... Contradiction... Premonition... Compromise  
Agitation... Violation... Masturbation... On our face  
Darkest Color  
Blistered Earth  
True Death of Life  
  
Never Hunger  
Never Prosper  
I Have Fallen Prey to Failure  
Struggle Within  
Triggered Again  
Now the Candle Burns at Both Ends  
  
Halls of Justice Painted Green  
Money Talking  
Power Wolves Beset Your Door  
Hear Them Stalking  
Soon You'll Please Their Appetite  
They Devour  
Hammer of Justice Crushes You  
Overpower  
  
The Ultimate in Vanity  
Exploiting Their Supremacy  
I Can't Believe the Things You Say  
I Can't Believe  
I Can't Believe the Price You Pay  
Nothing Can Save You  
Justice Is Lost  
Justice Is Raped  
Justice Is Gone  
Pulling Your Strings  
Justice Is Done  
Seeking No Truth  
Winning Is All  
Find it So Grim  
So True  
So Real  
  
Apathy Their Stepping Stone  
So Unfeeling  
Hidden Deep Animosity  
So Deceiving  
Through Your Eyes Their Light Burns  
Hoping to Find  
Inquisition Sinking You  
With Prying Minds  
  
The Ultimate in Vanity  
Exploiting Their Supremacy  
I Can't Believe the Things You Say  
I Can't Believe  
I Can't Believe the Price You Pay  
Nothing Can Save You  
Justice Is Lost  
Justice Is Raped  
Justice Is Gone  
Pulling Your Strings  
Justice Is Done  
Seeking No Truth  
Winning Is All  
Find it So Grim  
So True  
So Real  
  
Blackened Is the End  
Winter it Will Send  
Throwing All You See  
Into Obscurity  
  
Death of Mother Earth  
Never a Rebirth  
Evolution's End  
Never Will it Mend  
  
Never  
  
Fire  
To Begin Whipping Dance of the Dead  
Blackened Is the End  
To Begin Whipping Dance of the Dead  
Color Our World Blackened  
Fire  
Is the Outcome of Hypocrisy  
Darkest Potency  
In the Exit of Humanity  
Color Our World Blackened  
Blackened

"
132,Metallica,Kill The Wabbit,"In an abandoned ware house with no lights just shadows and soon no rabbits.
The purpose of the event was to pass the torch. From one generation of heavy
metal to the next. And their lied... In his black leather hunting outfit with
shotgun guitar with spikes coming out of it, Ozzie Fudd the Rabbit Slayer!  
  
In the dead of night  
A shimmewin' wight  
Gweem of a bwade  
And dah devew was paid  
When dah axe comes down  
A chiwin' sound  
Steel hits da head  
Anothaw wabbit's dead  
I'm a wabbit swayer  
A guitaw pwayaw  
With a nasty habbit  
  
Kill dah wabbit! (hah hah hah)  
Ahhhaahooohhh  
  
I'm a mean mistweetah  
A wabbit feastah  
And I pwedict  
A bwoody Eastaw  
A scuwowing shadow  
And dah shadow was this wabbit  
And dah night air echoes  
Kill dah wabbit!  
Kill dah wabbit!  
Kill dah wabbit!  
Kill dah wabbit!  
Kill dah wabbit!  
Kill dah wabbit!  
Kill dah wabbit!  
Kill dah wabbit!  
Ohhhh... And dayah won't be any mow wabbits awound  
No mow Wodgah Wabbit  
No mow Petah Wabbit  
And no mow Pwayboy Bunny Wabbits!  
Ah ha ha ha ha  
Be vewy vewy cawafo  
  
Translated:  
In the dead of night  
A shimmerin' light  
Gleam of a blade  
And the devil was paid  
When the axe comes down  
A chilling sound  
Steel hits the head  
Another rabbit's dead  
I'm a rabbit slayer  
A guitar player  
With a nasty habit  
  
Kill the rabbit!  
Ahhhaahooohhh  
Be very very quiet!  
I'm lookin' for rabbits...  
  
I'm a mean mistreater  
A rabbit feaster  
And I predict  
A bloody Easter  
A scurrying shadow  
And the shadow was this rabbit  
And the night air echoes  
Kill the rabbit!  
Kill the rabbit!  
Kill the rabbit!  
Kill the rabbit!  
Kill the rabbit!  
Kill the rabbit!  
Kill the rabbit!  
Ohhhh... And there won't be any more rabbits around  
No more Roger Rabbit  
No more Peter Rabbit  
And no more Playboy Bunny Rabbits!  
Ah ha ha ha ha  
Be very very careful

"
133,Metallica,Killing Time,"(Originally recorded by Sweet Savage)  
  
Sound of gunfire comes through the night  
Killing and hatred, it's a terrible sight  
Reports come in of the heavy attack  
Message is seen, we're moving back  
  
Preparations are made for the journey back  
It's a survival, supplies are packed  
No more nights in this eternal hell  
Destination is simple, we move out  
  
Killing time - you left from the line  
Killing time - your turn to kill  
Killing time - what do you say?  
Killing time - aha, killing time  
  
And he knew what he needed to keep us alive  
No time for cowardice, kill and survive  
Like a killer kid with a switchblade knife  
Nasty word, he'll take your life  
  
The silence is over, they attack again  
Killing and hatred drive me insane  
Reports come in of a heavy attack  
Message is seen, we're moving back  
  
Killing time - you left from the line  
Killing time - your turn to kill  
Killing time - what do you say?  
Killing time - aha, killing time  
  
Sound of gunfire comes through the night  
Killing and hatred, it's a terrible sight  
Reports come in of a heavy attack  
Message is seen, we're moving back  
  
And he knew what he needed to keep us alive  
No time for cowardice, kill and survive  
Like a killer kid with a switchblade knife  
Nasty word, he'll take your life  
  
Killing time - you left from the line  
Killing time - your turn to kill  
Killing time - what do you say?  
Killing time - aha, killing time

"
134,Metallica,No Leaf Clover,"And it feels right this time  
On this crash course we're in the big time  
Pay no mind to the distant thunder  
Beauty fills his head with wonder, boy  
Says it feels right this time  
Turn around, found new high lights  
  
Good day to be alive sir  
Good day to be alive, he said  
  
Then it comes to be that the soothing light at the end of your tunnel  
Is just a freight train coming your way  
Then it comes to be that the soothing light at the end of your tunnel  
Is just the freight train coming your way  
  
Don't it feel right like this  
All the pieces fall to his wish  
Suck up for that quick reward boy  
Suck up for that quick reward they said  
  
Then it comes to be that the soothing light at the end of your tunnel  
Is just a freight train coming your way  
Then it comes to be that the soothing light at the end of your tunnel  
Is just the freight train coming your way  
It's coming your way  
It's coming your way, here comes  
  
Yeah, Then it comes to be that the soothing light at the end of your tunnel  
Is just a freight train coming your way, yeah  
  
Then it comes to be, yeah  
Then it comes to be, yeah  
Then it comes to be, yeah  
Then it comes to be, yeah  
Then it comes to be, yeah  
Then it comes to be, yeah  
Then it comes to be, yeah  
Then it comes to be, yeah

"
135,Metallica,Now I Wanna Sniff Some Glue,"Now I wanna sniff some glue  
Now I wanna have somethin' to do  
All the kids wanna sniff some glue  
All the kids want somethin' to do  
  
Now I wanna sniff some glue  
Now I wanna have somethin' to do  
All the kids wanna sniff some glue  
All the kids want somethin' to do  
  
One-two-three-four-  
One-two-three...RIFF!!!  
  
Yeah!!!  
  
Now I wanna sniff some glue  
Now I wanna have somethin' to do  
All the kids wanna sniff some glue  
All the kids want somethin' to do..yeah  
  
Now I wanna sniff some glue  
Now I wanna have somethin' to do  
All the kids wanna sniff some glue  
All the kids want somethin' to do  
  
(take that with you)

"
136,Metallica,One (Rare),"The cerebrum has suffered massive and reparable damage  
You never know what has happened to him  
If I have not been sure of this, I would not have permitted him to live  
Where am I? Father, what happened? I need help  
  
What is democracy? What is democracy?  
It got something to do with young men killing each other, Arthur  
What if its my turn, will you want me to go?  
For democracy, any man would give his only begotten son  
  
It is impossible for any severed individual to experience pain  
Pleasure, memory, dream or thought of any kind  
This young man will be as unfeeling as unthinking as the dead  
Until the day joins them  
  
I don't know weather I'm alive or dreaming or dead or remembering  
How can you tell what's a dream and what's real  
When you can't even tell when your awake and when your asleep  
Where am I?  
  
I can't remember anything  
Can't tell if this is true or dream  
Deep down inside I feel to scream  
This terrible silence stops with me  
  
Now that the war is through with me  
I'm waking up, I cannot see  
That there's not much left of me  
Nothing is real but pain now  
  
Hold my breath as I wish for death  
Oh, please God, wake me  
  
They kept my head and chopped off everything  
Oh, God, please make them hear me  
They won't listen, they wont hear me  
They got to wake me up Ill be like this for years, hear me  
  
Back in the womb it's much too real  
In pumps life that I must feel  
But can't look forward to reveal  
Look to the time when I'll live  
  
Fed through the tube that sticks in me  
Just like a wartime novelty  
Tied to machines that make me be  
Cut this life off from me  
  
Hold my breath as I wish for death  
Oh, please God, wake me  
It's like a piece of me

"
137,Metallica,Paraniod,"Finished with my woman 'cause she couldn't help me with my mind  
People think I'm insane because I am Frowning all the time  
  
All day long I think of things but nothing seems to satisfy  
Think I'll lose my mind if I don't find something to pacify  
  
Can you help me?  
Occupy my brain?  
Oh yeah  
  
I need someone to show me the things in life that I can't find  
I can't see the things that make true happiness, I must be blind  
  
Make a joke and I will sigh and you will laugh and I will cry  
Happiness I cannot feel and love to me is so unreal  
  
And so as you hear these words telling you now of my state  
I tell you to enjoy life I wish I could but it's too late

"
138,Metallica,Phantom Lord,"Sound is ripping through your ears  
The deafening sound of metal nears  
Your bodies waiting for his whips  
The taste of leather on your lips  
  
Hear the cry of war  
Louder than before  
With his sword in hand  
To control the land  
Crushing metal strikes  
On this frightening night  
Fall onto your knees  
For the Phantom Lord  
  
Victims falling under chains  
You hear them crying death pains  
The fists of terrors breaking through  
Now there's nothing you can do  
  
Hear the cry of war  
Louder than before  
With his sword in hand  
To control the land  
Crushing metal strikes  
On this frightening night  
Fall onto your knees  
For the Phantom Lord  
  
The leather armies have prevailed  
The Phantom Lord has never failed  
Smoke is lifting from the ground  
The rising volume metal sound  
  
Hear the cry of war  
Louder than before  
With his sword in hand  
To control the land  
Crushing metal strikes  
On this frightening night  
Fall onto your knees  
For the Phantom Lord  
  
Fall to your knees  
And bow to the Phantom Lord

"
139,Metallica,Poor Twisted Me,"Oh poor twisted me  
Oh poor twisted me  
I feast on sympathy  
I chew on suffer  
I chew on agony  
And swallow whole the pain  
Oh it's too good to be  
All this misery  
Is just for oh poor twisted me  
Poor twisted me  
Poor mistreated me  
Poor mistreated me  
I drown without a sea  
I'm filled with sorrow  
Once filled with misery  
And hated the deep dark blue  
Such a burden to bear  
Poor mistreated me  
Finally reached the shore  
Survival's gone  
Now your feeling cold ever since he was born  
Your pain is so over you  
Finally reached the shore  
Survival's gone  
Now your feeling cold ever since he was born  
Your pain is so over you  
Could ya be my friend  
Such a pain to see  
Oh poor twisted me

"
140,Metallica,Prince Charming,"There's a black cloud overhead  
That's me  
And the poison ivy chokes the tree  
Again it's me  
I'm the filthy one on Bourbon Street  
You walk on by  
I'm the little boy that pushes hard  
And makes it cry  
There's a dirty needle in your child  
Haha stick me  
Empty bottles still in hand still dead  
Still me  
I'm the suit and tie that breaks the street  
And still wants more  
I'm the 45 that's in your mouth  
I'm a dirty, dirty whore  
Yeah  
Look it's me  
The one who can't be free  
Much too young to focus  
But too old to see  
Hey  
Look it's me  
When no one wants to see  
See what you brought this world  
Just what you want to see  
Hey ma  
Hey ma, look it's me  
Yeah  
He wants to become father now  
Me again, me  
The marks inside your arms still leaves me alone to me  
I'm the nothing face that plants a bomb  
And strolls away  
I'm the one who doesn't look quite right  
As children play  
Yeah  
Look it's me  
The one who can't be free  
Much too young to focus  
But too old to see  
Hey  
Look it's me  
When no one wants to see  
See what you brought this world  
Just what you want to see  
Hey ma  
Hey ma, look it's me  
It's me  
Look up to me  
What you've been and what you've feared  
Look up to me  
Look it's me, what you hear  
See right through me  
See the one who can't be free  
See right through me  
Look it's me when no one wants to see  
Hey, hey, hey  
Hm, now see the black cloud overhead  
That's me  
Hm, in this poison ivy chokes the tree  
Again it's me  
And I'm the filthy one on Bourbon Street  
You walk on by  
And I'm the little boy that pushes, pushes  
Makes it cry  
Yeah  
Look it's me  
The one who can't be free  
Much too young to focus  
But too old to see  
Hey, hey  
Look it's me  
When no one wants to see  
See what you brought this world  
Just what you want to see  
Hey ma  
Hey ma, look it's me  
Yeah  
It's me  
Hey ma  
Hey ma, look it's me  
See right though me  
Look up to me  
See right though me  
Look up to me

"
